house,state,mp_name,constituency,vendor_name,payment_status,work_title,work_id,expenditure_date,disbursed_amount,log_amount,mean,std,state_log_deviation,vendor_count,vendor_mean,vendor_count_log,vendor_mean_ratio,anomaly_prediction,anomaly_score,is_anomaly
Rajya Sabha,Uttar Pradesh,Smt. Darshana Singh (2022-28) (2022-2028),,RAMJI CONSTRUCTION,Payment Success,Lighting of public spaces,WS/MP203/2025-2026/194799,2025-06-12,5227200.0,6.718269200214933,5.2394868954404945,0.5548947427641531,2.6649780414354463,58.0,2902403.4482758623,4.07753744390572,1.800990142533477,-1,-0.007012511828191181,True
Rajya Sabha,Punjab,Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),,Ranjeet Tile Industries,Payment In-Progress,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP235/2026-2027/301955,2026-08-28,333800.0,5.523487633403238,4.699928377134102,0.5546092002274752,1.4849361603293814,102.0,71823.09803921569,4.634728988229636,4.647529960594904,-1,-0.007011913097100919,True
Lok Sabha,Madhya Pradesh,RAHUL SINGH LODHI,DAMOH,MP STATE AGRO INDUSTRIES DEVELOPMENT CORPORATION LTD DAMOH,Payment Success,Purchase of non-conventional energy system and devices for community use,WS/MP18101/2025-2026/229643,2025-12-12,903120.0,5.95574594091357,5.188665529226982,0.4692888662406491,1.6345591529402121,99.0,215792.202020202,4.605170185988092,4.185137329084078,-1,-0.0070116473486254716,True
Lok Sabha,Odisha,Shri Bhartruhari Mahtab,CUTTACK,DMF FUND NAYAGARH,Payment Success,Construction of buildings for community cultural activities,WS/MP372/2025-2026/186019,2026-08-19,430.0,2.6344772701607315,4.463319681510083,1.1908092186143866,-1.5357979958178138,42.0,215.14285714285714,3.7612001156935624,1.99867197875166,-1,-0.006975888766653893,True
Lok Sabha,Uttar Pradesh,RAKESH RATHOR,SITAPUR,EE EDD I SITAPUR,Payment Success,Lighting of public spaces,WS/MP18241/2025-2026/174147,2026-05-16,161454.0,5.208051498958542,5.2394868954404945,0.5548947427641531,-0.05665109805394795,21.0,22811.904761904763,3.091042453358316,7.077620290157603,-1,-0.006970777286535279,True
Lok Sabha,Uttar Pradesh,Vijay Kumar Dubey,KUSHI NAGAR,MAHI ENTERPRISES,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP812/2025-2026/206833,2025-11-18,898710.0,5.953620057380042,5.2394868954404945,0.5548947427641531,1.2869704953090095,256.0,209535.93359375,5.54907608489522,4.289049541938837,-1,-0.006942374404527052,True
Lok Sabha,Odisha,ANANTA NAYAK,KEONJHAR(ST),EMF,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18146/2025-2026/174005,2026-06-30,278.0,2.4456042032735974,4.463319681510083,1.1908092186143866,-1.6944070021428612,158.0,190.0126582278481,5.0689042022202315,1.4630604223569381,-1,-0.0069181735938271816,True
Lok Sabha,Madhya Pradesh,ALOK SHARMA,BHOPAL,Babachiya,Payment Success,Construction of buildings for community cultural activities,WS/MP18099/2026-2027/274495,2026-06-12,1750000.0,6.243038296854499,5.188665529226982,0.4692888662406491,2.2467457540039732,4.0,625000.0,1.6094379124341003,2.8,-1,-0.006886239306635122,True
Lok Sabha,Uttar Pradesh,UJJWAL RAMAN SINGH,ALLAHABAD,shivam construction Sures chandra yadav,Payment Success,Installing hand pumps,WS/MP18198/2025-2026/235614,2026-03-11,3405483.0,6.532178844175805,5.2394868954404945,0.5548947427641531,2.3296165004121208,12.0,1409373.5833333333,2.5649493574615367,2.4163096571922646,-1,-0.006884586088745759,True
Lok Sabha,Odisha,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,DMF FUND NAYAGARH,Payment Success,Construction of boundary walls of existing public and community buildings,WS/MP18350/2025-2026/178765,2026-03-17,53.0,1.7323937598229686,4.463319681510083,1.1908092186143866,-2.29333622800199,42.0,215.14285714285714,3.7612001156935624,0.24634794156706508,-1,-0.0068784649369794115,True
Lok Sabha,Jharkhand,DULU MAHATO,DHANBAD,BIRENDRA KUMAR MAHATO,Payment Success,Construction of community centers and community halls,WS/MP18072/2025-2026/200055,2025-10-15,750000.0,5.875061842450624,5.373590915581567,0.2986561582339397,1.6790911991717592,216.0,191238.42592592593,5.37989735354046,3.921805967439327,-1,-0.0067934986949035325,True
Lok Sabha,Odisha,Smt Aparajita Sarangi,BHUBANESWAR,EMF,Payment Success,Construction of public libraries and reading rooms,WS/MP300/2025-2026/157039,2026-05-13,276.0,2.4424797690644486,4.463319681510083,1.1908092186143866,-1.6970307928897823,158.0,190.0126582278481,5.0689042022202315,1.4525348078076077,-1,-0.0066340996291788246,True
Lok Sabha,Uttar Pradesh,RAMASHANKAR RAJBHAR,SALEMPUR,GAURI ENTER PRISES,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18238/2025-2026/154855,2026-01-17,986813.0,5.99423530222793,5.2394868954404945,0.5548947427641531,1.3601649981899842,53.0,205810.77358490566,3.9889840465642745,4.794758713604941,-1,-0.006604092149355645,True
Rajya Sabha,Bihar,Shri Satish Chandra Dubey (2022-28) (2022-2028),,ASSISTANT ENGINEER BARH,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP052/2023-2024/19505,2023-12-29,1435329.0,6.156951762186789,5.736858468527226,0.41014968640951016,1.0242438494518917,119.0,341917.7731092437,4.787491742782046,4.197877714714199,-1,-0.0065759319363182245,True
Lok Sabha,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),SIDHU TRADERS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP380/2025-2026/209169,2025-08-27,700700.0,5.845532737294021,4.699928377134102,0.5546092002274752,2.065606484151444,4.0,194762.5,1.6094379124341003,3.5977151659071946,-1,-0.006564741921760375,True
Lok Sabha,Punjab,Smt Harsimrat Kaur Badal,BHATINDA,Shri Ram Trading co,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP716/2025-2026/188928,2025-06-16,1504.0,3.1775364999298623,4.699928377134102,0.5546092002274752,-2.7449812887702265,8.0,13287.75,2.1972245773362196,0.11318695791236288,-1,-0.0065455122552978695,True
Rajya Sabha,West Bengal,Shri Derek O' Brien (2023-29) (2023-2029),,WEST BENGAL MEDICAL SERVICES CORPORATION LIMITED,Payment Success,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",WS/MP220/2024-2025/171199,2026-02-07,8788.0,3.9439394644722165,5.595904606090499,0.4383067199146974,-3.7689706010890847,41.0,93199.19512195123,3.7376696182833684,0.0942926598078545,-1,-0.006525866755947907,True
Lok Sabha,Assam,GAURAV GOGOI,JORHAT,Binud Gogoi,Payment Success,Construction of culverts and bridges,WS/MP18024/2025-2026/206717,2026-02-20,3800.0,3.5798978696031036,5.2644782788065365,0.4600527957855902,-3.661711057155578,5.0,16333.0,1.791759469228055,0.2326578093430478,-1,-0.006485696174340472,True
Lok Sabha,Odisha,ANANTA NAYAK,KEONJHAR(ST),EMF,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18146/2025-2026/173897,2026-01-08,252.0,2.403120521175818,4.463319681510083,1.1908092186143866,-1.7300833148835477,158.0,190.0126582278481,5.0689042022202315,1.3262274332156418,-1,-0.006427793848581387,True
Lok Sabha,Odisha,ANANTA NAYAK,KEONJHAR(ST),EMF,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18146/2025-2026/175825,2025-11-02,249.0,2.3979400086720375,4.463319681510083,1.1908092186143866,-1.7344337283862317,158.0,190.0126582278481,5.0689042022202315,1.310439011391646,-1,-0.006427793848581387,True
Lok Sabha,Odisha,Smt Aparajita Sarangi,BHUBANESWAR,EMF,Payment Success,Construction of public libraries and reading rooms,WS/MP300/2026-2027/199505,2026-08-06,249.0,2.3979400086720375,4.463319681510083,1.1908092186143866,-1.7344337283862317,158.0,190.0126582278481,5.0689042022202315,1.310439011391646,-1,-0.006427793848581387,True
Lok Sabha,Odisha,ANANTA NAYAK,KEONJHAR(ST),EMF,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18146/2025-2026/173694,2025-12-19,250.0,2.399673721481038,4.463319681510083,1.1908092186143866,-1.7329778169086418,158.0,190.0126582278481,5.0689042022202315,1.3157018186663114,-1,-0.006427793848581387,True
Lok Sabha,Odisha,ANANTA NAYAK,KEONJHAR(ST),DMFT Fund,Payment Success,Construction of community centers and community halls,WS/MP18146/2025-2026/250838,2026-08-18,88.0,1.9493900066449128,4.463319681510083,1.1908092186143866,-2.111110357199244,16.0,655.5,2.833213344056216,0.13424866514111367,-1,-0.0064227174649420515,True
Lok Sabha,Odisha,ANANTA NAYAK,KEONJHAR(ST),EMF,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18146/2025-2026/172636,2025-09-25,287.0,2.459392487759231,4.463319681510083,1.1908092186143866,-1.6828280823040667,158.0,190.0126582278481,5.0689042022202315,1.5104256878289255,-1,-0.006392267370332827,True
Lok Sabha,Odisha,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,Block Development Officer Daspalla,Payment Success,Construction of community centers and community halls,WS/MP18350/2025-2026/178757,2026-01-21,179.0,2.255272505103306,4.463319681510083,1.1908092186143866,-1.8542409160856501,29.0,4674.9655172413795,3.4011973816621555,0.038289052473188076,-1,-0.006283966540286623,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183180,2026-03-09,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183179,2026-03-09,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183211,2026-03-09,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183212,2026-03-09,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183234,2026-03-09,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183202,2026-03-09,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183533,2025-12-26,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183216,2026-03-24,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183178,2026-03-24,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183223,2026-03-24,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183240,2026-03-07,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183531,2025-12-26,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183535,2025-12-26,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183532,2025-12-26,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183187,2026-03-24,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183220,2026-03-24,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183189,2026-03-07,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183238,2026-03-07,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183534,2025-12-26,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183239,2026-03-07,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183536,2025-12-26,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183530,2025-12-26,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183524,2025-12-26,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183538,2026-01-07,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183554,2026-01-01,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183177,2026-03-24,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183188,2026-03-24,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183203,2026-03-24,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
Lok Sabha,Odisha,SAMBIT PATRA,PURI,MEMBER SECY OB AND OC WWB BBSR,Payment Success,Street lights,WS/MP18149/2025-2026/183242,2026-03-09,400.0,2.603144372620182,4.463319681510083,1.1908092186143866,-1.5621102690608846,438.0,2330.735159817352,6.0844994130751715,0.17161967043537715,-1,-0.006249723362740989,True
