sr_no,state,constituency,mp_name,work,work_category,recommended_date,recommended_amount
2625,Karnataka,Constituency_472,MP_Name_472,KA/733/2023-2024/3625 - Construction of Education facility,Sanitation,01-08-2021,722622
2626,Karnataka,Constituency_472,MP_Name_472,KA/758/2022-2023/3626 - Construction of Roads facility,Health,18-04-2023,879536
2627,Karnataka,Constituency_473,MP_Name_473,KA/776/2023-2024/3627 - Construction of Electricity facility,Electricity,29-09-2022,1388337
2628,Karnataka,Constituency_473,MP_Name_473,KA/981/2022-2023/3628 - Construction of Drinking Water facility,Health,24-11-2021,1306040
2629,Karnataka,Constituency_473,MP_Name_473,KA/492/2021-2022/3629 - Construction of Education facility,Sanitation,06-03-2021,1859474
2630,Karnataka,Constituency_473,MP_Name_473,KA/720/2021-2022/3630 - Construction of Sanitation facility,Health,11-10-2022,1026798
2631,Karnataka,Constituency_473,MP_Name_473,KA/315/2022-2023/3631 - Construction of Education facility,Drinking Water,05-11-2023,1783628
2632,Karnataka,Constituency_473,MP_Name_473,KA/786/2021-2022/3632 - Construction of Drinking Water facility,Sanitation,01-12-2024,1615277
2633,Karnataka,Constituency_473,MP_Name_473,KA/766/2021-2022/3633 - Construction of Drinking Water facility,Roads,01-08-2021,522634
2634,Karnataka,Constituency_474,MP_Name_474,KA/366/2022-2023/3634 - Construction of Health facility,Education,15-09-2022,718474
2635,Karnataka,Constituency_474,MP_Name_474,KA/700/2022-2023/3635 - Construction of Health facility,Education,09-03-2023,767654
2636,Karnataka,Constituency_474,MP_Name_474,KA/805/2021-2022/3636 - Construction of Electricity facility,Roads,27-10-2024,672263
2637,Bihar,Constituency_475,MP_Name_475,BR/460/2023-2024/3637 - Construction of Roads facility,Education,12-09-2022,1110091
2638,Bihar,Constituency_475,MP_Name_475,BR/390/2021-2022/3638 - Construction of Sanitation facility,Education,09-11-2021,1999821
2639,Bihar,Constituency_475,MP_Name_475,BR/927/2021-2022/3639 - Construction of Drinking Water facility,Education,11-11-2021,676890
2640,Bihar,Constituency_475,MP_Name_475,BR/852/2023-2024/3640 - Construction of Roads facility,Drinking Water,05-01-2023,872543
2641,Bihar,Constituency_475,MP_Name_475,BR/662/2021-2022/3641 - Construction of Drinking Water facility,Electricity,31-10-2023,1732001
2642,Bihar,Constituency_475,MP_Name_475,BR/348/2023-2024/3642 - Construction of Sanitation facility,Electricity,13-09-2024,1490614
2643,Bihar,Constituency_475,MP_Name_475,BR/840/2021-2022/3643 - Construction of Drinking Water facility,Health,07-04-2021,539137
2644,Gujarat,Constituency_476,MP_Name_476,GJ/151/2022-2023/3644 - Construction of Health facility,Sanitation,17-09-2023,718975
2645,Gujarat,Constituency_476,MP_Name_476,GJ/849/2022-2023/3645 - Construction of Drinking Water facility,Education,22-11-2023,1427112
2646,Gujarat,Constituency_476,MP_Name_476,GJ/122/2023-2024/3646 - Construction of Sanitation facility,Education,01-12-2022,1545833
2647,Gujarat,Constituency_476,MP_Name_476,GJ/365/2023-2024/3647 - Construction of Sanitation facility,Roads,22-01-2023,1943986
2648,Gujarat,Constituency_476,MP_Name_476,GJ/158/2023-2024/3648 - Construction of Health facility,Sanitation,03-01-2021,1287964
2649,Gujarat,Constituency_476,MP_Name_476,GJ/167/2021-2022/3649 - Construction of Education facility,Health,24-11-2023,1067466
2650,Gujarat,Constituency_476,MP_Name_476,GJ/922/2021-2022/3650 - Construction of Electricity facility,Sanitation,19-11-2023,1152206
2651,Delhi,Constituency_477,MP_Name_477,DL/967/2023-2024/3651 - Construction of Sanitation facility,Education,12-01-2021,1764129
2652,Delhi,Constituency_477,MP_Name_477,DL/745/2023-2024/3652 - Construction of Roads facility,Electricity,30-01-2021,1986755
2653,Delhi,Constituency_477,MP_Name_477,DL/955/2023-2024/3653 - Construction of Education facility,Drinking Water,27-01-2022,1803523
2654,Delhi,Constituency_477,MP_Name_477,DL/381/2022-2023/3654 - Construction of Electricity facility,Sanitation,20-07-2023,1080833
2655,Karnataka,Constituency_478,MP_Name_478,KA/611/2023-2024/3655 - Construction of Education facility,Sanitation,08-06-2022,608322
2656,Karnataka,Constituency_478,MP_Name_478,KA/155/2021-2022/3656 - Construction of Health facility,Education,27-02-2023,1691109
2657,Karnataka,Constituency_478,MP_Name_478,KA/936/2022-2023/3657 - Construction of Drinking Water facility,Education,18-06-2024,585277
2658,Karnataka,Constituency_478,MP_Name_478,KA/625/2021-2022/3658 - Construction of Drinking Water facility,Education,23-10-2021,1240600
2659,West Bengal,Constituency_479,MP_Name_479,WB/746/2023-2024/3659 - Construction of Education facility,Electricity,21-07-2023,1253383
2660,West Bengal,Constituency_479,MP_Name_479,WB/502/2023-2024/3660 - Construction of Electricity facility,Sanitation,25-01-2024,1314898
2661,West Bengal,Constituency_479,MP_Name_479,WB/998/2023-2024/3661 - Construction of Education facility,Education,15-06-2021,950924
2662,West Bengal,Constituency_479,MP_Name_479,WB/860/2021-2022/3662 - Construction of Drinking Water facility,Drinking Water,27-02-2024,1694309
2663,West Bengal,Constituency_479,MP_Name_479,WB/738/2022-2023/3663 - Construction of Sanitation facility,Education,10-08-2023,1899268
2664,West Bengal,Constituency_480,MP_Name_480,WB/195/2021-2022/3664 - Construction of Education facility,Electricity,20-03-2021,1369161
2665,West Bengal,Constituency_480,MP_Name_480,WB/300/2022-2023/3665 - Construction of Electricity facility,Education,31-08-2022,1552146
2666,West Bengal,Constituency_480,MP_Name_480,WB/152/2021-2022/3666 - Construction of Health facility,Electricity,05-11-2021,1242453
2667,Maharashtra,Constituency_481,MP_Name_481,MH/946/2023-2024/3667 - Construction of Roads facility,Roads,01-07-2021,713266
2668,Maharashtra,Constituency_481,MP_Name_481,MH/965/2023-2024/3668 - Construction of Electricity facility,Health,24-02-2021,782970
2669,Maharashtra,Constituency_481,MP_Name_481,MH/585/2022-2023/3669 - Construction of Education facility,Roads,11-11-2021,874082
2670,Maharashtra,Constituency_481,MP_Name_481,MH/702/2023-2024/3670 - Construction of Electricity facility,Health,11-03-2021,772898
2671,Maharashtra,Constituency_482,MP_Name_482,MH/150/2021-2022/3671 - Construction of Education facility,Roads,13-12-2021,1364014
2672,Maharashtra,Constituency_482,MP_Name_482,MH/473/2022-2023/3672 - Construction of Health facility,Sanitation,07-11-2023,603767
2673,Maharashtra,Constituency_482,MP_Name_482,MH/679/2022-2023/3673 - Construction of Roads facility,Education,09-02-2024,1436136
2674,Maharashtra,Constituency_482,MP_Name_482,MH/115/2022-2023/3674 - Construction of Education facility,Health,15-05-2022,1383776
2675,Maharashtra,Constituency_482,MP_Name_482,MH/265/2022-2023/3675 - Construction of Electricity facility,Health,10-03-2023,1530682
2676,Maharashtra,Constituency_482,MP_Name_482,MH/617/2021-2022/3676 - Construction of Drinking Water facility,Electricity,18-10-2024,1637159
2677,Maharashtra,Constituency_482,MP_Name_482,MH/924/2022-2023/3677 - Construction of Roads facility,Sanitation,17-09-2021,641730
2678,Maharashtra,Constituency_482,MP_Name_482,MH/876/2022-2023/3678 - Construction of Education facility,Drinking Water,04-04-2024,1892719
2679,Tamil Nadu,Constituency_483,MP_Name_483,TN/246/2023-2024/3679 - Construction of Sanitation facility,Health,18-03-2023,1800572
2680,Tamil Nadu,Constituency_483,MP_Name_483,TN/285/2021-2022/3680 - Construction of Drinking Water facility,Roads,22-06-2021,1908690
2681,Tamil Nadu,Constituency_483,MP_Name_483,TN/216/2022-2023/3681 - Construction of Electricity facility,Sanitation,30-04-2024,1969960
2682,Tamil Nadu,Constituency_483,MP_Name_483,TN/559/2023-2024/3682 - Construction of Education facility,Health,30-11-2024,1763212
2683,Karnataka,Constituency_484,MP_Name_484,KA/649/2023-2024/3683 - Construction of Roads facility,Education,24-12-2021,1423335
2684,Karnataka,Constituency_484,MP_Name_484,KA/748/2021-2022/3684 - Construction of Sanitation facility,Education,22-09-2023,1809626
2685,Karnataka,Constituency_484,MP_Name_484,KA/154/2022-2023/3685 - Construction of Health facility,Sanitation,06-12-2023,1214563
2686,Karnataka,Constituency_484,MP_Name_484,KA/470/2023-2024/3686 - Construction of Electricity facility,Education,18-06-2024,1573709
2687,Karnataka,Constituency_484,MP_Name_484,KA/381/2023-2024/3687 - Construction of Sanitation facility,Sanitation,14-03-2024,1408474
2688,Delhi,Constituency_485,MP_Name_485,DL/980/2021-2022/3688 - Construction of Sanitation facility,Health,02-12-2024,1970437
2689,Delhi,Constituency_485,MP_Name_485,DL/425/2023-2024/3689 - Construction of Sanitation facility,Sanitation,23-11-2023,1363404
2690,Delhi,Constituency_485,MP_Name_485,DL/444/2023-2024/3690 - Construction of Health facility,Education,24-01-2022,1495991
2691,Delhi,Constituency_485,MP_Name_485,DL/472/2022-2023/3691 - Construction of Sanitation facility,Sanitation,18-01-2023,1861621
2692,Delhi,Constituency_485,MP_Name_485,DL/538/2022-2023/3692 - Construction of Sanitation facility,Electricity,04-06-2021,747342
2693,Delhi,Constituency_485,MP_Name_485,DL/207/2021-2022/3693 - Construction of Drinking Water facility,Electricity,12-08-2024,1117655
2694,Maharashtra,Constituency_486,MP_Name_486,MH/214/2022-2023/3694 - Construction of Health facility,Electricity,04-02-2021,655821
2695,Maharashtra,Constituency_486,MP_Name_486,MH/320/2023-2024/3695 - Construction of Education facility,Electricity,14-07-2024,1764718
2696,Maharashtra,Constituency_486,MP_Name_486,MH/388/2022-2023/3696 - Construction of Sanitation facility,Education,13-09-2024,847102
2697,Maharashtra,Constituency_486,MP_Name_486,MH/296/2022-2023/3697 - Construction of Electricity facility,Sanitation,09-04-2024,897946
2698,Maharashtra,Constituency_486,MP_Name_486,MH/120/2021-2022/3698 - Construction of Roads facility,Drinking Water,12-10-2021,800225
2699,Maharashtra,Constituency_486,MP_Name_486,MH/419/2022-2023/3699 - Construction of Education facility,Sanitation,15-10-2021,1250052
2700,Maharashtra,Constituency_486,MP_Name_486,MH/241/2023-2024/3700 - Construction of Drinking Water facility,Sanitation,14-08-2023,550924
2701,West Bengal,Constituency_487,MP_Name_487,WB/861/2023-2024/3701 - Construction of Sanitation facility,Sanitation,21-04-2023,1951716
2702,West Bengal,Constituency_487,MP_Name_487,WB/341/2023-2024/3702 - Construction of Drinking Water facility,Drinking Water,07-12-2024,1351652
2703,West Bengal,Constituency_487,MP_Name_487,WB/544/2022-2023/3703 - Construction of Education facility,Roads,03-06-2023,1504459
2704,Delhi,Constituency_488,MP_Name_488,DL/666/2022-2023/3704 - Construction of Roads facility,Education,29-10-2024,1770177
2705,Delhi,Constituency_488,MP_Name_488,DL/126/2022-2023/3705 - Construction of Drinking Water facility,Sanitation,08-05-2024,579379
2706,Delhi,Constituency_488,MP_Name_488,DL/706/2023-2024/3706 - Construction of Drinking Water facility,Sanitation,22-02-2023,1713870
2707,Delhi,Constituency_488,MP_Name_488,DL/285/2021-2022/3707 - Construction of Health facility,Roads,23-03-2022,1356542
2708,Delhi,Constituency_488,MP_Name_488,DL/612/2023-2024/3708 - Construction of Education facility,Health,16-07-2022,1166977
2709,Delhi,Constituency_488,MP_Name_488,DL/933/2022-2023/3709 - Construction of Roads facility,Drinking Water,19-05-2022,1927995
2710,Bihar,Constituency_489,MP_Name_489,BR/211/2022-2023/3710 - Construction of Education facility,Sanitation,10-02-2021,544328
2711,Bihar,Constituency_489,MP_Name_489,BR/436/2021-2022/3711 - Construction of Education facility,Drinking Water,19-10-2021,1483949
2712,Bihar,Constituency_489,MP_Name_489,BR/905/2023-2024/3712 - Construction of Sanitation facility,Education,16-07-2021,1858879
2713,Bihar,Constituency_489,MP_Name_489,BR/863/2022-2023/3713 - Construction of Roads facility,Drinking Water,20-06-2024,1284320
2714,Bihar,Constituency_489,MP_Name_489,BR/717/2021-2022/3714 - Construction of Roads facility,Drinking Water,10-02-2024,797602
2715,Bihar,Constituency_489,MP_Name_489,BR/326/2023-2024/3715 - Construction of Sanitation facility,Sanitation,03-01-2022,1616475
2716,Bihar,Constituency_489,MP_Name_489,BR/251/2022-2023/3716 - Construction of Drinking Water facility,Education,13-09-2024,796122
2717,Bihar,Constituency_489,MP_Name_489,BR/566/2021-2022/3717 - Construction of Health facility,Drinking Water,12-07-2022,891895
2718,West Bengal,Constituency_490,MP_Name_490,WB/640/2022-2023/3718 - Construction of Drinking Water facility,Drinking Water,05-06-2024,1542072
2719,West Bengal,Constituency_490,MP_Name_490,WB/495/2023-2024/3719 - Construction of Electricity facility,Sanitation,01-12-2021,1013892
2720,West Bengal,Constituency_490,MP_Name_490,WB/264/2022-2023/3720 - Construction of Health facility,Roads,29-03-2023,656528
2721,West Bengal,Constituency_490,MP_Name_490,WB/574/2022-2023/3721 - Construction of Electricity facility,Drinking Water,25-06-2022,1327955
2722,West Bengal,Constituency_490,MP_Name_490,WB/932/2021-2022/3722 - Construction of Drinking Water facility,Electricity,13-07-2021,636140
2723,West Bengal,Constituency_490,MP_Name_490,WB/237/2022-2023/3723 - Construction of Electricity facility,Roads,13-11-2024,1280273
2724,Bihar,Constituency_491,MP_Name_491,BR/334/2022-2023/3724 - Construction of Electricity facility,Sanitation,30-12-2022,1140830
2725,Bihar,Constituency_491,MP_Name_491,BR/163/2023-2024/3725 - Construction of Sanitation facility,Education,31-07-2024,1376538
2726,Bihar,Constituency_491,MP_Name_491,BR/617/2023-2024/3726 - Construction of Sanitation facility,Electricity,22-05-2021,701656
2727,Bihar,Constituency_491,MP_Name_491,BR/579/2021-2022/3727 - Construction of Electricity facility,Electricity,30-11-2023,1317730
2728,Bihar,Constituency_491,MP_Name_491,BR/548/2022-2023/3728 - Construction of Sanitation facility,Sanitation,01-01-2021,710070
2729,Bihar,Constituency_491,MP_Name_491,BR/661/2023-2024/3729 - Construction of Drinking Water facility,Sanitation,21-06-2021,1748416
2730,Bihar,Constituency_491,MP_Name_491,BR/160/2022-2023/3730 - Construction of Roads facility,Electricity,19-10-2024,944457
2731,Bihar,Constituency_491,MP_Name_491,BR/342/2021-2022/3731 - Construction of Sanitation facility,Electricity,12-07-2024,1388895
2732,Rajasthan,Constituency_492,MP_Name_492,RJ/457/2023-2024/3732 - Construction of Sanitation facility,Drinking Water,07-05-2023,1452458
2733,Rajasthan,Constituency_492,MP_Name_492,RJ/223/2022-2023/3733 - Construction of Drinking Water facility,Sanitation,20-12-2021,1151605
2734,Rajasthan,Constituency_492,MP_Name_492,RJ/872/2023-2024/3734 - Construction of Health facility,Health,24-12-2022,1746507
2735,Rajasthan,Constituency_492,MP_Name_492,RJ/963/2022-2023/3735 - Construction of Health facility,Sanitation,20-10-2024,533612
2736,Rajasthan,Constituency_492,MP_Name_492,RJ/970/2022-2023/3736 - Construction of Electricity facility,Education,29-04-2022,1875840
2737,Maharashtra,Constituency_493,MP_Name_493,MH/706/2023-2024/3737 - Construction of Roads facility,Roads,04-10-2023,773882
2738,Maharashtra,Constituency_493,MP_Name_493,MH/720/2023-2024/3738 - Construction of Sanitation facility,Electricity,05-08-2024,1030363
2739,Maharashtra,Constituency_493,MP_Name_493,MH/466/2021-2022/3739 - Construction of Education facility,Roads,29-04-2022,1444564
2740,Maharashtra,Constituency_493,MP_Name_493,MH/711/2023-2024/3740 - Construction of Health facility,Electricity,26-12-2022,1819256
2741,Maharashtra,Constituency_493,MP_Name_493,MH/300/2022-2023/3741 - Construction of Education facility,Health,06-12-2024,1223397
2742,Uttar Pradesh,Constituency_494,MP_Name_494,UP/479/2021-2022/3742 - Construction of Drinking Water facility,Sanitation,17-03-2023,1002790
2743,Uttar Pradesh,Constituency_494,MP_Name_494,UP/159/2022-2023/3743 - Construction of Health facility,Sanitation,17-09-2023,609647
2744,Uttar Pradesh,Constituency_494,MP_Name_494,UP/987/2023-2024/3744 - Construction of Roads facility,Health,15-06-2024,504014
2745,Uttar Pradesh,Constituency_494,MP_Name_494,UP/961/2022-2023/3745 - Construction of Roads facility,Roads,15-05-2021,936224
2746,Uttar Pradesh,Constituency_494,MP_Name_494,UP/710/2022-2023/3746 - Construction of Sanitation facility,Education,22-05-2024,1276983
2747,Uttar Pradesh,Constituency_494,MP_Name_494,UP/994/2022-2023/3747 - Construction of Roads facility,Drinking Water,21-08-2021,1875590
2748,Gujarat,Constituency_495,MP_Name_495,GJ/287/2022-2023/3748 - Construction of Health facility,Sanitation,05-11-2024,1899374
2749,Gujarat,Constituency_495,MP_Name_495,GJ/755/2023-2024/3749 - Construction of Electricity facility,Roads,04-05-2024,1036685
2750,Gujarat,Constituency_495,MP_Name_495,GJ/876/2021-2022/3750 - Construction of Electricity facility,Health,27-10-2024,555610
2751,Gujarat,Constituency_495,MP_Name_495,GJ/462/2023-2024/3751 - Construction of Sanitation facility,Sanitation,27-01-2024,1599511
2752,Gujarat,Constituency_495,MP_Name_495,GJ/477/2023-2024/3752 - Construction of Drinking Water facility,Roads,04-04-2022,1955059
2753,Gujarat,Constituency_495,MP_Name_495,GJ/152/2021-2022/3753 - Construction of Health facility,Sanitation,27-08-2024,1042424
