sr_no,state,ida,constituency,mp_name,work,work_category,sanction_date,sanction_amount,work_status
1968,Karnataka,District_8,Constituency_340,MP_Name_340,Work_1968,Sanitation,17-03-2023,1340540,Sanctioned
1969,Delhi,District_9,Constituency_341,MP_Name_341,Work_1969,Electricity,20-10-2023,962401,Sanctioned
1970,Karnataka,District_0,Constituency_342,MP_Name_342,Work_1970,Drinking Water,30-01-2021,840385,Sanctioned
1971,Tamil Nadu,District_1,Constituency_343,MP_Name_343,Work_1971,Education,05-05-2022,1317823,Sanctioned
1972,Tamil Nadu,District_2,Constituency_344,MP_Name_344,Work_1972,Education,10-06-2022,1597067,Sanctioned
1973,Delhi,District_3,Constituency_345,MP_Name_345,Work_1973,Sanitation,04-04-2022,593663,Sanctioned
1974,Gujarat,District_4,Constituency_346,MP_Name_346,Work_1974,Roads,20-08-2023,1765454,Sanctioned
1975,Tamil Nadu,District_5,Constituency_347,MP_Name_347,Work_1975,Health,30-10-2021,1655534,Sanctioned
1976,Uttar Pradesh,District_6,Constituency_348,MP_Name_348,Work_1976,Roads,10-04-2022,1135179,Sanctioned
1977,Gujarat,District_7,Constituency_349,MP_Name_349,Work_1977,Electricity,16-10-2023,1140562,Sanctioned
1978,Gujarat,District_8,Constituency_350,MP_Name_350,Work_1978,Health,25-05-2023,970193,Sanctioned
1979,Tamil Nadu,District_9,Constituency_351,MP_Name_351,Work_1979,Sanitation,10-02-2022,1756362,Sanctioned
1980,Delhi,District_0,Constituency_352,MP_Name_352,Work_1980,Drinking Water,11-09-2022,1721849,Sanctioned
1981,Karnataka,District_1,Constituency_353,MP_Name_353,Work_1981,Electricity,19-06-2022,1682021,Sanctioned
1982,Delhi,District_2,Constituency_354,MP_Name_354,Work_1982,Sanitation,24-01-2022,1698436,Sanctioned
1983,Maharashtra,District_3,Constituency_355,MP_Name_355,Work_1983,Roads,17-07-2021,733747,Sanctioned
1984,Uttar Pradesh,District_4,Constituency_356,MP_Name_356,Work_1984,Drinking Water,20-10-2023,974800,Sanctioned
1985,Gujarat,District_5,Constituency_357,MP_Name_357,Work_1985,Drinking Water,16-10-2022,1503245,Sanctioned
1986,Tamil Nadu,District_6,Constituency_358,MP_Name_358,Work_1986,Education,09-09-2023,1511235,Sanctioned
1987,Uttar Pradesh,District_7,Constituency_359,MP_Name_359,Work_1987,Roads,30-12-2023,709269,Sanctioned
1988,Gujarat,District_8,Constituency_360,MP_Name_360,Work_1988,Roads,29-12-2023,676339,Sanctioned
1989,Uttar Pradesh,District_9,Constituency_361,MP_Name_361,Work_1989,Electricity,04-06-2023,1630545,Sanctioned
1990,Delhi,District_0,Constituency_362,MP_Name_362,Work_1990,Drinking Water,23-12-2023,1531463,Sanctioned
1991,Karnataka,District_1,Constituency_363,MP_Name_363,Work_1991,Education,01-08-2023,1857466,Sanctioned
1992,Uttar Pradesh,District_2,Constituency_364,MP_Name_364,Work_1992,Drinking Water,03-09-2022,417827,Sanctioned
1993,Tamil Nadu,District_3,Constituency_365,MP_Name_365,Work_1993,Sanitation,12-10-2021,670481,Sanctioned
1994,Tamil Nadu,District_4,Constituency_366,MP_Name_366,Work_1994,Education,09-03-2021,1715399,Sanctioned
1995,Uttar Pradesh,District_5,Constituency_367,MP_Name_367,Work_1995,Electricity,31-07-2023,584014,Sanctioned
1996,Maharashtra,District_6,Constituency_368,MP_Name_368,Work_1996,Health,08-02-2021,848019,Sanctioned
1997,Karnataka,District_7,Constituency_369,MP_Name_369,Work_1997,Health,02-12-2021,1594812,Sanctioned
1998,Delhi,District_8,Constituency_370,MP_Name_370,Work_1998,Roads,09-07-2022,1809889,Sanctioned
1999,Gujarat,District_9,Constituency_371,MP_Name_371,Work_1999,Sanitation,31-08-2022,1137574,Sanctioned
2000,Uttar Pradesh,District_0,Constituency_372,MP_Name_372,Work_2000,Roads,01-06-2022,1156097,Sanctioned
2001,Karnataka,District_1,Constituency_373,MP_Name_373,Work_2001,Sanitation,06-10-2021,853253,Sanctioned
2002,Maharashtra,District_2,Constituency_374,MP_Name_374,Work_2002,Electricity,13-04-2021,585607,Sanctioned
2003,Tamil Nadu,District_3,Constituency_375,MP_Name_375,Work_2003,Sanitation,31-01-2022,1244407,Sanctioned
2004,Delhi,District_4,Constituency_376,MP_Name_376,Work_2004,Drinking Water,08-05-2022,530992,Sanctioned
2005,Karnataka,District_5,Constituency_377,MP_Name_377,Work_2005,Sanitation,21-05-2022,1765978,Sanctioned
2006,Tamil Nadu,District_6,Constituency_378,MP_Name_378,Work_2006,Health,24-10-2022,1369680,Sanctioned
2007,Uttar Pradesh,District_7,Constituency_379,MP_Name_379,Work_2007,Education,31-10-2022,774155,Sanctioned
2008,Delhi,District_8,Constituency_380,MP_Name_380,Work_2008,Drinking Water,07-12-2022,984776,Sanctioned
2009,Delhi,District_9,Constituency_381,MP_Name_381,Work_2009,Electricity,16-05-2022,944511,Sanctioned
2010,Delhi,District_0,Constituency_382,MP_Name_382,Work_2010,Health,10-10-2021,1892658,Sanctioned
2011,Maharashtra,District_1,Constituency_383,MP_Name_383,Work_2011,Sanitation,04-01-2021,1441780,Sanctioned
2012,Uttar Pradesh,District_2,Constituency_384,MP_Name_384,Work_2012,Electricity,27-04-2021,526972,Sanctioned
2013,Uttar Pradesh,District_3,Constituency_385,MP_Name_385,Work_2013,Health,31-08-2023,894685,Sanctioned
2014,Gujarat,District_4,Constituency_386,MP_Name_386,Work_2014,Electricity,01-02-2022,671884,Sanctioned
2015,Tamil Nadu,District_5,Constituency_387,MP_Name_387,Work_2015,Roads,17-07-2022,1444922,Sanctioned
2016,Tamil Nadu,District_6,Constituency_388,MP_Name_388,Work_2016,Education,25-11-2022,1267557,Sanctioned
2017,Gujarat,District_7,Constituency_389,MP_Name_389,Work_2017,Health,24-07-2021,1748616,Sanctioned
2018,Karnataka,District_8,Constituency_390,MP_Name_390,Work_2018,Health,26-09-2022,796571,Sanctioned
2019,Delhi,District_9,Constituency_391,MP_Name_391,Work_2019,Education,22-02-2023,1437635,Sanctioned
2020,Maharashtra,District_0,Constituency_392,MP_Name_392,Work_2020,Education,28-12-2021,1384083,Sanctioned
2021,Tamil Nadu,District_1,Constituency_393,MP_Name_393,Work_2021,Electricity,06-12-2022,1081387,Sanctioned
2022,Maharashtra,District_2,Constituency_394,MP_Name_394,Work_2022,Electricity,25-06-2021,855176,Sanctioned
2023,Uttar Pradesh,District_3,Constituency_395,MP_Name_395,Work_2023,Electricity,23-09-2021,1614623,Sanctioned
2024,Delhi,District_4,Constituency_396,MP_Name_396,Work_2024,Roads,28-03-2023,1640828,Sanctioned
2025,Delhi,District_5,Constituency_397,MP_Name_397,Work_2025,Sanitation,19-06-2021,1620542,Sanctioned
2026,Karnataka,District_6,Constituency_398,MP_Name_398,Work_2026,Electricity,14-09-2021,1715581,Sanctioned
2027,Tamil Nadu,District_7,Constituency_399,MP_Name_399,Work_2027,Health,20-08-2023,1416354,Sanctioned
2028,Uttar Pradesh,District_8,Constituency_400,MP_Name_400,Work_2028,Sanitation,19-10-2021,1604795,Sanctioned
2029,Tamil Nadu,District_9,Constituency_401,MP_Name_401,Work_2029,Sanitation,17-04-2022,571167,Sanctioned
2030,Karnataka,District_0,Constituency_402,MP_Name_402,Work_2030,Electricity,01-03-2022,1230852,Sanctioned
2031,Gujarat,District_1,Constituency_403,MP_Name_403,Work_2031,Education,12-09-2023,900256,Sanctioned
2032,Uttar Pradesh,District_2,Constituency_404,MP_Name_404,Work_2032,Electricity,19-03-2021,1216400,Sanctioned
2033,Maharashtra,District_3,Constituency_405,MP_Name_405,Work_2033,Drinking Water,22-08-2022,1186302,Sanctioned
2034,Tamil Nadu,District_4,Constituency_406,MP_Name_406,Work_2034,Roads,13-05-2021,1432529,Sanctioned
2035,Karnataka,District_5,Constituency_407,MP_Name_407,Work_2035,Education,05-10-2021,1375013,Sanctioned
2036,Delhi,District_6,Constituency_408,MP_Name_408,Work_2036,Health,17-02-2021,1228695,Sanctioned
2037,Maharashtra,District_7,Constituency_409,MP_Name_409,Work_2037,Drinking Water,14-11-2022,609670,Sanctioned
2038,Tamil Nadu,District_8,Constituency_410,MP_Name_410,Work_2038,Drinking Water,18-05-2021,1504607,Sanctioned
2039,Uttar Pradesh,District_9,Constituency_411,MP_Name_411,Work_2039,Health,09-11-2023,1283048,Sanctioned
2040,Uttar Pradesh,District_0,Constituency_412,MP_Name_412,Work_2040,Drinking Water,24-11-2022,1443175,Sanctioned
2041,Uttar Pradesh,District_1,Constituency_413,MP_Name_413,Work_2041,Drinking Water,12-11-2023,952711,Sanctioned
2042,Delhi,District_2,Constituency_414,MP_Name_414,Work_2042,Education,01-10-2022,1090012,Sanctioned
2043,Gujarat,District_3,Constituency_415,MP_Name_415,Work_2043,Electricity,09-02-2023,746030,Sanctioned
2044,Karnataka,District_4,Constituency_416,MP_Name_416,Work_2044,Roads,04-07-2021,990385,Sanctioned
2045,Gujarat,District_5,Constituency_417,MP_Name_417,Work_2045,Roads,28-02-2023,579443,Sanctioned
2046,Maharashtra,District_6,Constituency_418,MP_Name_418,Work_2046,Education,03-08-2021,964024,Sanctioned
2047,Delhi,District_7,Constituency_419,MP_Name_419,Work_2047,Sanitation,08-07-2021,1242663,Sanctioned
2048,Karnataka,District_8,Constituency_420,MP_Name_420,Work_2048,Education,23-11-2022,577199,Sanctioned
2049,Gujarat,District_9,Constituency_421,MP_Name_421,Work_2049,Sanitation,22-05-2023,1656759,Sanctioned
2050,Maharashtra,District_0,Constituency_422,MP_Name_422,Work_2050,Health,23-12-2022,1351434,Sanctioned
2051,Maharashtra,District_1,Constituency_423,MP_Name_423,Work_2051,Sanitation,25-04-2021,1739419,Sanctioned
2052,Maharashtra,District_2,Constituency_424,MP_Name_424,Work_2052,Education,03-12-2023,1726103,Sanctioned
2053,Gujarat,District_3,Constituency_425,MP_Name_425,Work_2053,Health,29-06-2021,1627886,Sanctioned
2054,Delhi,District_4,Constituency_426,MP_Name_426,Work_2054,Sanitation,05-09-2021,1559970,Sanctioned
2055,Maharashtra,District_5,Constituency_427,MP_Name_427,Work_2055,Electricity,08-04-2023,1084342,Sanctioned
2056,Maharashtra,District_6,Constituency_428,MP_Name_428,Work_2056,Health,13-10-2022,1091883,Sanctioned
2057,Karnataka,District_7,Constituency_429,MP_Name_429,Work_2057,Drinking Water,26-11-2022,1024007,Sanctioned
2058,Delhi,District_8,Constituency_430,MP_Name_430,Work_2058,Health,15-11-2023,1495631,Sanctioned
2059,Maharashtra,District_9,Constituency_431,MP_Name_431,Work_2059,Roads,25-05-2021,1283171,Sanctioned
2060,Uttar Pradesh,District_0,Constituency_432,MP_Name_432,Work_2060,Sanitation,22-03-2022,1004631,Sanctioned
2061,Maharashtra,District_1,Constituency_433,MP_Name_433,Work_2061,Drinking Water,16-09-2021,1097613,Sanctioned
2062,Gujarat,District_2,Constituency_434,MP_Name_434,Work_2062,Education,17-05-2022,606177,Sanctioned
2063,Uttar Pradesh,District_3,Constituency_435,MP_Name_435,Work_2063,Electricity,13-10-2023,1413511,Sanctioned
2064,Maharashtra,District_4,Constituency_436,MP_Name_436,Work_2064,Education,15-03-2021,1183992,Sanctioned
2065,Gujarat,District_5,Constituency_437,MP_Name_437,Work_2065,Sanitation,04-04-2021,1113642,Sanctioned
2066,Maharashtra,District_6,Constituency_438,MP_Name_438,Work_2066,Electricity,01-10-2022,507672,Sanctioned
2067,Uttar Pradesh,District_7,Constituency_439,MP_Name_439,Work_2067,Health,23-04-2021,1497405,Sanctioned
2068,Maharashtra,District_8,Constituency_440,MP_Name_440,Work_2068,Roads,06-06-2023,470828,Sanctioned
2069,Tamil Nadu,District_9,Constituency_441,MP_Name_441,Work_2069,Electricity,05-05-2022,1151464,Sanctioned
2070,Delhi,District_0,Constituency_442,MP_Name_442,Work_2070,Drinking Water,11-04-2021,1777155,Sanctioned
2071,Karnataka,District_1,Constituency_443,MP_Name_443,Work_2071,Sanitation,30-09-2022,1847418,Sanctioned
2072,Karnataka,District_2,Constituency_444,MP_Name_444,Work_2072,Health,02-02-2021,872006,Sanctioned
2073,Gujarat,District_3,Constituency_445,MP_Name_445,Work_2073,Health,07-06-2023,869007,Sanctioned
2074,Gujarat,District_4,Constituency_446,MP_Name_446,Work_2074,Sanitation,04-05-2023,1793460,Sanctioned
2075,Karnataka,District_5,Constituency_447,MP_Name_447,Work_2075,Sanitation,21-10-2021,1032981,Sanctioned
2076,Uttar Pradesh,District_6,Constituency_448,MP_Name_448,Work_2076,Education,10-09-2022,1770571,Sanctioned
2077,Delhi,District_7,Constituency_449,MP_Name_449,Work_2077,Roads,07-02-2023,1264199,Sanctioned
2078,Maharashtra,District_8,Constituency_450,MP_Name_450,Work_2078,Health,31-03-2022,1436486,Sanctioned
2079,Tamil Nadu,District_9,Constituency_451,MP_Name_451,Work_2079,Sanitation,14-06-2023,1872161,Sanctioned
2080,Maharashtra,District_0,Constituency_452,MP_Name_452,Work_2080,Drinking Water,27-01-2023,821075,Sanctioned
2081,Uttar Pradesh,District_1,Constituency_453,MP_Name_453,Work_2081,Sanitation,05-05-2023,1871323,Sanctioned
2082,Uttar Pradesh,District_2,Constituency_454,MP_Name_454,Work_2082,Health,31-03-2022,616284,Sanctioned
2083,Uttar Pradesh,District_3,Constituency_455,MP_Name_455,Work_2083,Electricity,25-04-2021,1636824,Sanctioned
2084,Karnataka,District_4,Constituency_456,MP_Name_456,Work_2084,Electricity,13-05-2022,1863748,Sanctioned
2085,Tamil Nadu,District_5,Constituency_457,MP_Name_457,Work_2085,Roads,22-02-2021,687768,Sanctioned
2086,Delhi,District_6,Constituency_458,MP_Name_458,Work_2086,Electricity,08-09-2021,454379,Sanctioned
2087,Gujarat,District_7,Constituency_459,MP_Name_459,Work_2087,Roads,04-04-2022,841728,Sanctioned
2088,Gujarat,District_8,Constituency_460,MP_Name_460,Work_2088,Health,16-12-2023,694351,Sanctioned
2089,Tamil Nadu,District_9,Constituency_461,MP_Name_461,Work_2089,Health,28-07-2021,1163090,Sanctioned
2090,Karnataka,District_0,Constituency_462,MP_Name_462,Work_2090,Roads,22-02-2023,722564,Sanctioned
2091,Karnataka,District_1,Constituency_463,MP_Name_463,Work_2091,Drinking Water,04-02-2023,1050789,Sanctioned
2092,Maharashtra,District_2,Constituency_464,MP_Name_464,Work_2092,Drinking Water,27-06-2022,1786475,Sanctioned
2093,Delhi,District_3,Constituency_465,MP_Name_465,Work_2093,Drinking Water,30-09-2023,1043359,Sanctioned
2094,Gujarat,District_4,Constituency_466,MP_Name_466,Work_2094,Education,04-04-2023,863102,Sanctioned
2095,Uttar Pradesh,District_5,Constituency_467,MP_Name_467,Work_2095,Health,02-09-2021,1296655,Sanctioned
2096,Uttar Pradesh,District_6,Constituency_468,MP_Name_468,Work_2096,Roads,17-12-2021,1092495,Sanctioned
2097,Karnataka,District_7,Constituency_469,MP_Name_469,Work_2097,Education,13-06-2021,1349892,Sanctioned
2098,Uttar Pradesh,District_8,Constituency_470,MP_Name_470,Work_2098,Electricity,07-07-2023,1723326,Sanctioned
2099,Maharashtra,District_9,Constituency_471,MP_Name_471,Work_2099,Drinking Water,21-02-2022,1543959,Sanctioned
2100,Karnataka,District_0,Constituency_472,MP_Name_472,Work_2100,Electricity,04-11-2021,1721574,Sanctioned
2101,Maharashtra,District_1,Constituency_473,MP_Name_473,Work_2101,Electricity,11-03-2021,1498739,Sanctioned
2102,Karnataka,District_2,Constituency_474,MP_Name_474,Work_2102,Sanitation,19-07-2021,1741850,Sanctioned
2103,Maharashtra,District_3,Constituency_475,MP_Name_475,Work_2103,Education,02-02-2023,1899884,Sanctioned
2104,Uttar Pradesh,District_4,Constituency_476,MP_Name_476,Work_2104,Sanitation,19-06-2022,955173,Sanctioned
2105,Karnataka,District_5,Constituency_477,MP_Name_477,Work_2105,Roads,30-06-2023,1305678,Sanctioned
2106,Tamil Nadu,District_6,Constituency_478,MP_Name_478,Work_2106,Drinking Water,29-08-2022,1667294,Sanctioned
2107,Maharashtra,District_7,Constituency_479,MP_Name_479,Work_2107,Health,14-10-2021,968271,Sanctioned
2108,Tamil Nadu,District_8,Constituency_480,MP_Name_480,Work_2108,Roads,06-03-2022,595268,Sanctioned
2109,Karnataka,District_9,Constituency_481,MP_Name_481,Work_2109,Drinking Water,14-04-2021,1097323,Sanctioned
2110,Gujarat,District_0,Constituency_482,MP_Name_482,Work_2110,Health,30-06-2022,1447146,Sanctioned
2111,Delhi,District_1,Constituency_483,MP_Name_483,Work_2111,Education,29-09-2022,1794753,Sanctioned
2112,Tamil Nadu,District_2,Constituency_484,MP_Name_484,Work_2112,Health,08-12-2021,648978,Sanctioned
2113,Delhi,District_3,Constituency_485,MP_Name_485,Work_2113,Drinking Water,28-10-2022,717203,Sanctioned
2114,Karnataka,District_4,Constituency_486,MP_Name_486,Work_2114,Health,07-12-2021,1712807,Sanctioned
2115,Karnataka,District_5,Constituency_487,MP_Name_487,Work_2115,Drinking Water,04-11-2023,849108,Sanctioned
2116,Uttar Pradesh,District_6,Constituency_488,MP_Name_488,Work_2116,Sanitation,22-01-2023,538200,Sanctioned
2117,Gujarat,District_7,Constituency_489,MP_Name_489,Work_2117,Electricity,15-12-2023,1502940,Sanctioned
2118,Tamil Nadu,District_8,Constituency_490,MP_Name_490,Work_2118,Sanitation,15-04-2023,1864305,Sanctioned
2119,Karnataka,District_9,Constituency_491,MP_Name_491,Work_2119,Sanitation,07-01-2021,1593743,Sanctioned
2120,Maharashtra,District_0,Constituency_492,MP_Name_492,Work_2120,Electricity,04-12-2022,1059528,Sanctioned
2121,Uttar Pradesh,District_1,Constituency_493,MP_Name_493,Work_2121,Drinking Water,10-03-2021,1112418,Sanctioned
2122,Tamil Nadu,District_2,Constituency_494,MP_Name_494,Work_2122,Sanitation,18-02-2022,1359057,Sanctioned
2123,Gujarat,District_3,Constituency_495,MP_Name_495,Work_2123,Sanitation,20-11-2022,1384110,Sanctioned
2124,Maharashtra,District_4,Constituency_496,MP_Name_496,Work_2124,Roads,17-01-2021,827445,Sanctioned
2125,Uttar Pradesh,District_5,Constituency_497,MP_Name_497,Work_2125,Drinking Water,18-09-2021,994864,Sanctioned
2126,Karnataka,District_6,Constituency_498,MP_Name_498,Work_2126,Sanitation,16-09-2021,467817,Sanctioned
2127,Karnataka,District_7,Constituency_499,MP_Name_499,Work_2127,Sanitation,28-09-2022,1622518,Sanctioned
2128,Tamil Nadu,District_8,Constituency_500,MP_Name_500,Work_2128,Electricity,26-03-2021,504630,Sanctioned
2129,Karnataka,District_9,Constituency_501,MP_Name_501,Work_2129,Sanitation,23-08-2022,613450,Sanctioned
2130,Maharashtra,District_0,Constituency_502,MP_Name_502,Work_2130,Roads,28-06-2022,1768957,Sanctioned
2131,Tamil Nadu,District_1,Constituency_503,MP_Name_503,Work_2131,Sanitation,11-01-2021,967770,Sanctioned
2132,Tamil Nadu,District_2,Constituency_504,MP_Name_504,Work_2132,Sanitation,17-10-2021,1282022,Sanctioned
2133,Delhi,District_3,Constituency_505,MP_Name_505,Work_2133,Electricity,21-05-2023,1517996,Sanctioned
2134,Gujarat,District_4,Constituency_506,MP_Name_506,Work_2134,Electricity,28-10-2022,1653500,Sanctioned
2135,Delhi,District_5,Constituency_507,MP_Name_507,Work_2135,Roads,18-03-2023,1560745,Sanctioned
2136,Karnataka,District_6,Constituency_508,MP_Name_508,Work_2136,Health,27-07-2021,1188682,Sanctioned
2137,Tamil Nadu,District_7,Constituency_509,MP_Name_509,Work_2137,Health,25-07-2023,601387,Sanctioned
2138,Karnataka,District_8,Constituency_510,MP_Name_510,Work_2138,Electricity,19-09-2023,1807122,Sanctioned
2139,Maharashtra,District_9,Constituency_511,MP_Name_511,Work_2139,Health,07-03-2022,1532027,Sanctioned
2140,Tamil Nadu,District_0,Constituency_512,MP_Name_512,Work_2140,Drinking Water,05-11-2022,968205,Sanctioned
2141,Delhi,District_1,Constituency_513,MP_Name_513,Work_2141,Health,23-11-2023,1565157,Sanctioned
2142,Gujarat,District_2,Constituency_514,MP_Name_514,Work_2142,Roads,13-05-2021,739241,Sanctioned
2143,Delhi,District_3,Constituency_515,MP_Name_515,Work_2143,Health,12-11-2022,416170,Sanctioned
2144,Delhi,District_4,Constituency_516,MP_Name_516,Work_2144,Sanitation,13-06-2022,1298872,Sanctioned
2145,Karnataka,District_5,Constituency_517,MP_Name_517,Work_2145,Drinking Water,24-09-2022,1694178,Sanctioned
2146,Uttar Pradesh,District_6,Constituency_518,MP_Name_518,Work_2146,Electricity,18-03-2021,1830685,Sanctioned
2147,Tamil Nadu,District_7,Constituency_519,MP_Name_519,Work_2147,Roads,23-01-2022,1275179,Sanctioned
2148,Delhi,District_8,Constituency_520,MP_Name_520,Work_2148,Roads,13-10-2023,1616015,Sanctioned
2149,Uttar Pradesh,District_9,Constituency_521,MP_Name_521,Work_2149,Education,12-04-2021,881520,Sanctioned
