state,constituency,mp_name,work_title,completion_date,work_status,house,source_file,election_type
Delhi,Constituency_12,MP_Name_12,DL/489/2021-2022/50064 - Construction of Drinking Water facility,2021-07-21,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_202,MP_Name_202,DL/954/2022-2023/51096 - Construction of Sanitation facility,2024-01-09,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_52,MP_Name_52,DL/748/2021-2022/50276 - Construction of Electricity facility,2024-09-06,Completed,Rajya Sabha,Works Completed_2024.csv,
Bihar,Constituency_98,MP_Name_98,BR/883/2021-2022/50541 - Construction of Drinking Water facility,2022-07-30,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_241,MP_Name_241,MP/263/2023-2024/51309 - Construction of Health facility,2024-08-07,Completed,Rajya Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_215,MP_Name_215,UP/290/2022-2023/51163 - Construction of Education facility,2023-03-18,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_92,MP_Name_92,KA/631/2022-2023/50508 - Construction of Roads facility,2023-11-02,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_34,MP_Name_34,MP/630/2023-2024/50190 - Construction of Roads facility,2023-08-08,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_147,MP_Name_147,KA/262/2021-2022/50799 - Construction of Drinking Water facility,2023-09-28,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_14,MP_Name_14,MP/106/2023-2024/50071 - Construction of Health facility,2022-05-18,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_28,MP_Name_28,KA/274/2021-2022/50148 - Construction of Sanitation facility,2024-11-28,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_157,MP_Name_157,KA/237/2023-2024/50857 - Construction of Sanitation facility,2021-05-01,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_67,MP_Name_67,MP/606/2022-2023/50360 - Construction of Health facility,2022-08-01,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_18,MP_Name_18,WB/262/2021-2022/50093 - Construction of Roads facility,2022-08-07,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_23,MP_Name_23,DL/589/2022-2023/50123 - Construction of Sanitation facility,2021-07-04,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_167,MP_Name_167,MP/727/2022-2023/50910 - Construction of Sanitation facility,2021-09-30,Completed,Rajya Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_19,MP_Name_19,TN/487/2023-2024/50096 - Construction of Education facility,2024-09-25,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_1,MP_Name_1,WB/604/2022-2023/50003 - Construction of Roads facility,2024-12-07,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_6,MP_Name_6,MH/552/2022-2023/50029 - Construction of Health facility,2021-05-25,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_93,MP_Name_93,GJ/431/2022-2023/50513 - Construction of Health facility,2024-11-30,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_235,MP_Name_235,MP/631/2022-2023/51280 - Construction of Sanitation facility,2023-02-20,Completed,Rajya Sabha,Works Completed_2024.csv,
Bihar,Constituency_236,MP_Name_236,BR/715/2022-2023/51281 - Construction of Drinking Water facility,2024-10-11,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_201,MP_Name_201,MH/645/2021-2022/51092 - Construction of Roads facility,2021-08-09,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_3,MP_Name_3,WB/145/2021-2022/50011 - Construction of Education facility,2021-05-01,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_25,MP_Name_25,WB/681/2022-2023/50135 - Construction of Education facility,2023-03-22,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_7,MP_Name_7,KA/989/2022-2023/50038 - Construction of Electricity facility,2022-10-24,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_242,MP_Name_242,MH/101/2022-2023/51313 - Construction of Electricity facility,2024-03-28,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_93,MP_Name_93,GJ/256/2021-2022/50514 - Construction of Health facility,2023-07-27,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_14,MP_Name_14,MP/943/2023-2024/50074 - Construction of Roads facility,2024-04-10,Completed,Rajya Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_61,MP_Name_61,TN/116/2022-2023/50327 - Construction of Education facility,2021-08-09,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_109,MP_Name_109,DL/124/2023-2024/50610 - Construction of Drinking Water facility,2023-10-23,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_40,MP_Name_40,GJ/449/2021-2022/50208 - Construction of Electricity facility,2021-05-25,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_43,MP_Name_43,DL/720/2021-2022/50226 - Construction of Education facility,2021-08-12,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_48,MP_Name_48,WB/272/2021-2022/50261 - Construction of Drinking Water facility,2022-10-01,Completed,Rajya Sabha,Works Completed_2024.csv,
Bihar,Constituency_190,MP_Name_190,BR/936/2023-2024/51033 - Construction of Education facility,2023-08-01,Completed,Rajya Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_207,MP_Name_207,RJ/938/2021-2022/51115 - Construction of Education facility,2022-09-16,Completed,Rajya Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_238,MP_Name_238,UP/934/2023-2024/51294 - Construction of Health facility,2022-06-14,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_99,MP_Name_99,GJ/129/2022-2023/50547 - Construction of Health facility,2024-03-29,Completed,Rajya Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_89,MP_Name_89,RJ/699/2021-2022/50487 - Construction of Sanitation facility,2022-12-28,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_22,MP_Name_22,GJ/459/2022-2023/50118 - Construction of Electricity facility,2021-10-10,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_195,MP_Name_195,GJ/593/2023-2024/51060 - Construction of Health facility,2022-10-05,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_230,MP_Name_230,DL/669/2021-2022/51248 - Construction of Education facility,2023-08-08,Completed,Rajya Sabha,Works Completed_2024.csv,
Bihar,Constituency_90,MP_Name_90,BR/316/2021-2022/50490 - Construction of Electricity facility,2024-10-21,Completed,Rajya Sabha,Works Completed_2024.csv,
Bihar,Constituency_31,MP_Name_31,BR/819/2023-2024/50163 - Construction of Drinking Water facility,2021-11-12,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_129,MP_Name_129,DL/538/2022-2023/50699 - Construction of Health facility,2022-11-26,Completed,Rajya Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_102,MP_Name_102,RJ/809/2023-2024/50568 - Construction of Drinking Water facility,2021-10-11,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_145,MP_Name_145,GJ/166/2021-2022/50786 - Construction of Education facility,2021-06-09,Completed,Rajya Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_134,MP_Name_134,RJ/111/2021-2022/50725 - Construction of Sanitation facility,2024-07-01,Completed,Rajya Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_176,MP_Name_176,RJ/993/2021-2022/50948 - Construction of Education facility,2022-11-10,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_123,MP_Name_123,GJ/987/2022-2023/50676 - Construction of Sanitation facility,2021-12-24,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_230,MP_Name_230,DL/489/2023-2024/51243 - Construction of Electricity facility,2022-10-09,Completed,Rajya Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_49,MP_Name_49,TN/315/2022-2023/50265 - Construction of Education facility,2023-10-30,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_149,MP_Name_149,MH/615/2023-2024/50812 - Construction of Sanitation facility,2022-12-31,Completed,Rajya Sabha,Works Completed_2024.csv,
Bihar,Constituency_98,MP_Name_98,BR/563/2021-2022/50544 - Construction of Health facility,2021-04-09,Completed,Rajya Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_160,MP_Name_160,RJ/839/2023-2024/50874 - Construction of Health facility,2024-01-18,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_243,MP_Name_243,MH/311/2021-2022/51317 - Construction of Education facility,2021-12-29,Completed,Rajya Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_189,MP_Name_189,TN/155/2022-2023/51025 - Construction of Education facility,2023-06-16,Completed,Rajya Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_65,MP_Name_65,TN/368/2023-2024/50349 - Construction of Health facility,2024-07-10,Completed,Rajya Sabha,Works Completed_2024.csv,
Bihar,Constituency_87,MP_Name_87,BR/275/2023-2024/50478 - Construction of Electricity facility,2023-07-24,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_137,MP_Name_137,DL/610/2021-2022/50735 - Construction of Electricity facility,2023-12-11,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_221,MP_Name_221,MH/316/2021-2022/51195 - Construction of Roads facility,2022-06-18,Completed,Rajya Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_41,MP_Name_41,RJ/927/2022-2023/50215 - Construction of Electricity facility,2021-09-07,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_17,MP_Name_17,WB/274/2022-2023/50089 - Construction of Drinking Water facility,2023-07-24,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_63,MP_Name_63,MP/475/2023-2024/50338 - Construction of Electricity facility,2024-01-31,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_40,MP_Name_40,GJ/723/2023-2024/50212 - Construction of Education facility,2022-10-24,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_156,MP_Name_156,KA/727/2021-2022/50854 - Construction of Education facility,2024-07-26,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_201,MP_Name_201,MH/853/2023-2024/51091 - Construction of Electricity facility,2023-10-06,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_4,MP_Name_4,WB/161/2022-2023/50016 - Construction of Drinking Water facility,2022-08-18,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_47,MP_Name_47,MH/263/2022-2023/50256 - Construction of Health facility,2022-01-05,Completed,Rajya Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_196,MP_Name_196,UP/857/2023-2024/51067 - Construction of Health facility,2024-10-14,Completed,Rajya Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_33,MP_Name_33,UP/749/2021-2022/50180 - Construction of Sanitation facility,2021-05-01,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_163,MP_Name_163,WB/125/2022-2023/50889 - Construction of Sanitation facility,2023-11-03,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_85,MP_Name_85,MH/269/2023-2024/50461 - Construction of Education facility,2021-10-07,Completed,Rajya Sabha,Works Completed_2024.csv,
Bihar,Constituency_187,MP_Name_187,BR/857/2023-2024/51014 - Construction of Education facility,2024-07-07,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_104,MP_Name_104,KA/673/2022-2023/50582 - Construction of Education facility,2023-04-09,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_165,MP_Name_165,WB/143/2022-2023/50900 - Construction of Electricity facility,2021-07-08,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_153,MP_Name_153,GJ/250/2022-2023/50837 - Construction of Electricity facility,2021-12-02,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_42,MP_Name_42,WB/747/2021-2022/50221 - Construction of Health facility,2024-02-15,Completed,Rajya Sabha,Works Completed_2024.csv,
Tamil Nadu,Constituency_162,MP_Name_162,TN/132/2023-2024/50880 - Construction of Sanitation facility,2024-10-02,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_168,MP_Name_168,KA/497/2023-2024/50916 - Construction of Education facility,2023-03-14,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_43,MP_Name_43,DL/511/2021-2022/50227 - Construction of Sanitation facility,2024-01-01,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_121,MP_Name_121,GJ/516/2022-2023/50669 - Construction of Health facility,2024-12-21,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_126,MP_Name_126,DL/358/2022-2023/50688 - Construction of Health facility,2022-03-30,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_157,MP_Name_157,KA/211/2023-2024/50862 - Construction of Health facility,2021-12-30,Completed,Rajya Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_186,MP_Name_186,UP/807/2023-2024/51006 - Construction of Electricity facility,2022-08-23,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_8,MP_Name_8,WB/644/2022-2023/50040 - Construction of Sanitation facility,2022-02-19,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_146,MP_Name_146,KA/534/2023-2024/50796 - Construction of Electricity facility,2024-08-01,Completed,Rajya Sabha,Works Completed_2024.csv,
Bihar,Constituency_84,MP_Name_84,BR/274/2022-2023/50458 - Construction of Drinking Water facility,2024-01-09,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_94,MP_Name_94,MH/605/2021-2022/50520 - Construction of Health facility,2024-04-19,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_219,MP_Name_219,WB/353/2021-2022/51184 - Construction of Drinking Water facility,2024-08-15,Completed,Rajya Sabha,Works Completed_2024.csv,
Rajasthan,Constituency_113,MP_Name_113,RJ/520/2022-2023/50629 - Construction of Health facility,2024-03-05,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_200,MP_Name_200,DL/952/2021-2022/51085 - Construction of Roads facility,2021-09-08,Completed,Rajya Sabha,Works Completed_2024.csv,
Bihar,Constituency_105,MP_Name_105,BR/552/2021-2022/50587 - Construction of Roads facility,2022-02-21,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_219,MP_Name_219,WB/771/2021-2022/51186 - Construction of Sanitation facility,2022-09-11,Completed,Rajya Sabha,Works Completed_2024.csv,
Delhi,Constituency_103,MP_Name_103,DL/964/2023-2024/50575 - Construction of Drinking Water facility,2022-07-17,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_42,MP_Name_42,WB/852/2022-2023/50218 - Construction of Education facility,2024-12-25,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_63,MP_Name_63,MP/929/2021-2022/50339 - Construction of Health facility,2021-07-30,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_46,MP_Name_46,GJ/287/2021-2022/50252 - Construction of Sanitation facility,2021-09-22,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_70,MP_Name_70,MH/422/2022-2023/50382 - Construction of Electricity facility,2021-11-26,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_198,MP_Name_198,MH/806/2023-2024/51076 - Construction of Roads facility,2022-11-11,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_188,MP_Name_188,GJ/350/2022-2023/51018 - Construction of Health facility,2022-01-04,Completed,Rajya Sabha,Works Completed_2024.csv,
Madhya Pradesh,Constituency_80,MP_Name_80,MP/290/2023-2024/50441 - Construction of Drinking Water facility,2021-07-24,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_154,MP_Name_154,KA/809/2023-2024/50842 - Construction of Sanitation facility,2024-01-23,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_146,MP_Name_146,KA/433/2021-2022/50797 - Construction of Sanitation facility,2023-05-29,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_70,MP_Name_70,MH/456/2022-2023/50381 - Construction of Sanitation facility,2023-08-24,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_205,MP_Name_205,GJ/721/2021-2022/51106 - Construction of Sanitation facility,2023-05-03,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_133,MP_Name_133,WB/187/2022-2023/50721 - Construction of Drinking Water facility,2022-06-30,Completed,Rajya Sabha,Works Completed_2024.csv,
Maharashtra,Constituency_149,MP_Name_149,MH/729/2022-2023/50817 - Construction of Electricity facility,2023-07-31,Completed,Rajya Sabha,Works Completed_2024.csv,
Uttar Pradesh,Constituency_21,MP_Name_21,UP/322/2021-2022/50110 - Construction of Sanitation facility,2021-09-04,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_46,MP_Name_46,GJ/962/2023-2024/50250 - Construction of Sanitation facility,2021-01-23,Completed,Rajya Sabha,Works Completed_2024.csv,
West Bengal,Constituency_133,MP_Name_133,WB/630/2021-2022/50720 - Construction of Roads facility,2024-11-25,Completed,Rajya Sabha,Works Completed_2024.csv,
Gujarat,Constituency_121,MP_Name_121,GJ/409/2023-2024/50667 - Construction of Drinking Water facility,2021-11-09,Completed,Rajya Sabha,Works Completed_2024.csv,
Karnataka,Constituency_74,MP_Name_74,KA/322/2021-2022/50398 - Construction of Electricity facility,2023-12-22,Completed,Rajya Sabha,Works Completed_2024.csv,
