sr_no,state,constituency,mp_name,work,vendor_name,expenditure_date,fund_disbursed_amount
2960,Uttar Pradesh,Constituency_217,MP_Name_217,UP/730/2023-2024/51174 - Construction of Education facility,XYZ Builders,05-11-2024,139695
2961,Uttar Pradesh,Constituency_217,MP_Name_217,UP/730/2023-2024/51174 - Construction of Education facility,National Infra Corp,06-05-2023,70699
2962,Uttar Pradesh,Constituency_217,MP_Name_217,UP/836/2023-2024/51175 - Construction of Sanitation facility,Shree Constructions,29-08-2021,154463
2963,Uttar Pradesh,Constituency_217,MP_Name_217,UP/836/2023-2024/51175 - Construction of Sanitation facility,National Infra Corp,22-08-2021,214360
2964,Uttar Pradesh,Constituency_217,MP_Name_217,UP/836/2023-2024/51175 - Construction of Sanitation facility,State PWD,01-03-2021,457239
2965,Gujarat,Constituency_218,MP_Name_218,GJ/547/2023-2024/51176 - Construction of Drinking Water facility,BuildWell Pvt Ltd,27-11-2023,151437
2966,Gujarat,Constituency_218,MP_Name_218,GJ/547/2023-2024/51176 - Construction of Drinking Water facility,Shree Constructions,19-09-2021,397673
2967,Gujarat,Constituency_218,MP_Name_218,GJ/547/2023-2024/51176 - Construction of Drinking Water facility,State PWD,10-02-2022,244508
2968,Gujarat,Constituency_218,MP_Name_218,GJ/855/2022-2023/51177 - Construction of Sanitation facility,Global Infra Ltd,25-11-2023,311645
2969,Gujarat,Constituency_218,MP_Name_218,GJ/855/2022-2023/51177 - Construction of Sanitation facility,State PWD,10-08-2023,390392
2970,Gujarat,Constituency_218,MP_Name_218,GJ/855/2022-2023/51177 - Construction of Sanitation facility,Global Infra Ltd,23-02-2023,364923
2971,Gujarat,Constituency_218,MP_Name_218,GJ/306/2022-2023/51178 - Construction of Electricity facility,Rural Works Dept,08-07-2022,249285
2972,Gujarat,Constituency_218,MP_Name_218,GJ/306/2022-2023/51178 - Construction of Electricity facility,ABC Constructions,22-11-2024,334971
2973,Gujarat,Constituency_218,MP_Name_218,GJ/306/2022-2023/51178 - Construction of Electricity facility,Global Infra Ltd,10-10-2023,170730
2974,Gujarat,Constituency_218,MP_Name_218,GJ/432/2022-2023/51179 - Construction of Sanitation facility,State PWD,31-01-2022,145136
2975,Gujarat,Constituency_218,MP_Name_218,GJ/432/2022-2023/51179 - Construction of Sanitation facility,Shree Constructions,15-07-2021,121094
2976,Gujarat,Constituency_218,MP_Name_218,GJ/432/2022-2023/51179 - Construction of Sanitation facility,XYZ Builders,02-04-2023,159526
2977,West Bengal,Constituency_219,MP_Name_219,WB/424/2022-2023/51180 - Construction of Electricity facility,State PWD,12-11-2023,299338
2978,West Bengal,Constituency_219,MP_Name_219,WB/647/2022-2023/51181 - Construction of Health facility,BuildWell Pvt Ltd,06-09-2021,76690
2979,West Bengal,Constituency_219,MP_Name_219,WB/647/2022-2023/51181 - Construction of Health facility,BuildWell Pvt Ltd,09-12-2024,122047
2980,West Bengal,Constituency_219,MP_Name_219,WB/647/2022-2023/51181 - Construction of Health facility,XYZ Builders,28-05-2024,386498
2981,West Bengal,Constituency_219,MP_Name_219,WB/465/2021-2022/51182 - Construction of Drinking Water facility,State PWD,17-09-2021,454880
2982,West Bengal,Constituency_219,MP_Name_219,WB/465/2021-2022/51182 - Construction of Drinking Water facility,XYZ Builders,13-08-2023,422098
2983,West Bengal,Constituency_219,MP_Name_219,WB/465/2021-2022/51182 - Construction of Drinking Water facility,State PWD,05-10-2021,466615
2984,West Bengal,Constituency_219,MP_Name_219,WB/462/2021-2022/51183 - Construction of Roads facility,ABC Constructions,12-06-2022,58309
2985,West Bengal,Constituency_219,MP_Name_219,WB/462/2021-2022/51183 - Construction of Roads facility,National Infra Corp,14-04-2024,65705
2986,West Bengal,Constituency_219,MP_Name_219,WB/353/2021-2022/51184 - Construction of Drinking Water facility,ABC Constructions,22-11-2023,160483
2987,West Bengal,Constituency_219,MP_Name_219,WB/849/2021-2022/51185 - Construction of Education facility,XYZ Builders,19-12-2024,206760
2988,West Bengal,Constituency_219,MP_Name_219,WB/849/2021-2022/51185 - Construction of Education facility,Global Infra Ltd,09-05-2021,93364
2989,West Bengal,Constituency_219,MP_Name_219,WB/771/2021-2022/51186 - Construction of Sanitation facility,State PWD,16-02-2022,247895
2990,West Bengal,Constituency_219,MP_Name_219,WB/771/2021-2022/51186 - Construction of Sanitation facility,Global Infra Ltd,06-05-2024,58538
2991,Tamil Nadu,Constituency_220,MP_Name_220,TN/739/2021-2022/51187 - Construction of Roads facility,Global Infra Ltd,06-09-2021,68648
2992,Tamil Nadu,Constituency_220,MP_Name_220,TN/739/2021-2022/51187 - Construction of Roads facility,Rural Works Dept,30-10-2023,421497
2993,Tamil Nadu,Constituency_220,MP_Name_220,TN/739/2021-2022/51187 - Construction of Roads facility,Global Infra Ltd,04-06-2021,92554
2994,Tamil Nadu,Constituency_220,MP_Name_220,TN/739/2021-2022/51187 - Construction of Roads facility,National Infra Corp,01-01-2021,241150
2995,Tamil Nadu,Constituency_220,MP_Name_220,TN/198/2021-2022/51188 - Construction of Sanitation facility,National Infra Corp,24-10-2023,314684
2996,Tamil Nadu,Constituency_220,MP_Name_220,TN/377/2022-2023/51189 - Construction of Sanitation facility,Rural Works Dept,19-04-2022,232243
2997,Tamil Nadu,Constituency_220,MP_Name_220,TN/377/2022-2023/51189 - Construction of Sanitation facility,ABC Constructions,06-09-2024,356590
2998,Tamil Nadu,Constituency_220,MP_Name_220,TN/377/2022-2023/51189 - Construction of Sanitation facility,Shree Constructions,30-08-2023,181873
2999,Tamil Nadu,Constituency_220,MP_Name_220,TN/377/2022-2023/51189 - Construction of Sanitation facility,Shree Constructions,23-02-2023,249977
3000,Tamil Nadu,Constituency_220,MP_Name_220,TN/386/2021-2022/51190 - Construction of Health facility,ABC Constructions,21-09-2021,444946
3001,Tamil Nadu,Constituency_220,MP_Name_220,TN/386/2021-2022/51190 - Construction of Health facility,Global Infra Ltd,31-07-2021,216241
3002,Tamil Nadu,Constituency_220,MP_Name_220,TN/386/2021-2022/51190 - Construction of Health facility,Rural Works Dept,09-05-2021,214865
3003,Tamil Nadu,Constituency_220,MP_Name_220,TN/386/2021-2022/51190 - Construction of Health facility,BuildWell Pvt Ltd,13-10-2023,353640
3004,Tamil Nadu,Constituency_220,MP_Name_220,TN/408/2021-2022/51191 - Construction of Health facility,BuildWell Pvt Ltd,12-01-2021,351944
3005,Tamil Nadu,Constituency_220,MP_Name_220,TN/408/2021-2022/51191 - Construction of Health facility,Rural Works Dept,24-08-2023,136007
3006,Tamil Nadu,Constituency_220,MP_Name_220,TN/408/2021-2022/51191 - Construction of Health facility,National Infra Corp,16-11-2023,102257
3007,Tamil Nadu,Constituency_220,MP_Name_220,TN/208/2021-2022/51192 - Construction of Health facility,National Infra Corp,26-07-2021,457870
3008,Tamil Nadu,Constituency_220,MP_Name_220,TN/208/2021-2022/51192 - Construction of Health facility,State PWD,17-01-2024,165950
3009,Tamil Nadu,Constituency_220,MP_Name_220,TN/208/2021-2022/51192 - Construction of Health facility,Rural Works Dept,31-12-2021,69963
3010,Tamil Nadu,Constituency_220,MP_Name_220,TN/208/2021-2022/51192 - Construction of Health facility,National Infra Corp,22-01-2022,130167
3011,Maharashtra,Constituency_221,MP_Name_221,MH/810/2023-2024/51193 - Construction of Sanitation facility,ABC Constructions,19-07-2023,221377
3012,Maharashtra,Constituency_221,MP_Name_221,MH/810/2023-2024/51193 - Construction of Sanitation facility,State PWD,08-07-2023,392486
3013,Maharashtra,Constituency_221,MP_Name_221,MH/810/2023-2024/51193 - Construction of Sanitation facility,Shree Constructions,31-07-2022,265814
3014,Maharashtra,Constituency_221,MP_Name_221,MH/610/2023-2024/51194 - Construction of Electricity facility,National Infra Corp,01-10-2024,167925
3015,Maharashtra,Constituency_221,MP_Name_221,MH/610/2023-2024/51194 - Construction of Electricity facility,State PWD,30-05-2021,264945
3016,Maharashtra,Constituency_221,MP_Name_221,MH/610/2023-2024/51194 - Construction of Electricity facility,Global Infra Ltd,21-08-2023,347006
3017,Maharashtra,Constituency_221,MP_Name_221,MH/610/2023-2024/51194 - Construction of Electricity facility,National Infra Corp,26-11-2024,426023
3018,Maharashtra,Constituency_221,MP_Name_221,MH/316/2021-2022/51195 - Construction of Roads facility,State PWD,20-10-2024,407262
3019,Maharashtra,Constituency_221,MP_Name_221,MH/316/2021-2022/51195 - Construction of Roads facility,ABC Constructions,17-07-2024,464767
3020,Maharashtra,Constituency_221,MP_Name_221,MH/316/2021-2022/51195 - Construction of Roads facility,State PWD,29-04-2022,486337
3021,Maharashtra,Constituency_221,MP_Name_221,MH/316/2021-2022/51195 - Construction of Roads facility,State PWD,06-12-2024,395163
3022,Maharashtra,Constituency_221,MP_Name_221,MH/805/2023-2024/51196 - Construction of Education facility,BuildWell Pvt Ltd,01-03-2022,408503
3023,Maharashtra,Constituency_221,MP_Name_221,MH/805/2023-2024/51196 - Construction of Education facility,Global Infra Ltd,29-08-2024,203675
3024,Maharashtra,Constituency_221,MP_Name_221,MH/805/2023-2024/51196 - Construction of Education facility,Global Infra Ltd,30-04-2022,114244
3025,Maharashtra,Constituency_221,MP_Name_221,MH/805/2023-2024/51196 - Construction of Education facility,Rural Works Dept,30-04-2021,414699
3026,Maharashtra,Constituency_221,MP_Name_221,MH/886/2022-2023/51197 - Construction of Electricity facility,BuildWell Pvt Ltd,20-03-2021,481090
3027,Maharashtra,Constituency_221,MP_Name_221,MH/886/2022-2023/51197 - Construction of Electricity facility,Global Infra Ltd,16-12-2023,474084
3028,Maharashtra,Constituency_221,MP_Name_221,MH/886/2022-2023/51197 - Construction of Electricity facility,State PWD,12-12-2024,248005
3029,Maharashtra,Constituency_221,MP_Name_221,MH/463/2022-2023/51198 - Construction of Sanitation facility,XYZ Builders,06-08-2023,303653
3030,Maharashtra,Constituency_222,MP_Name_222,MH/581/2021-2022/51199 - Construction of Health facility,ABC Constructions,06-11-2023,385716
3031,Maharashtra,Constituency_222,MP_Name_222,MH/572/2023-2024/51200 - Construction of Sanitation facility,XYZ Builders,27-09-2021,239547
3032,Maharashtra,Constituency_222,MP_Name_222,MH/572/2023-2024/51200 - Construction of Sanitation facility,Rural Works Dept,13-08-2024,191739
3033,Maharashtra,Constituency_222,MP_Name_222,MH/615/2022-2023/51201 - Construction of Education facility,XYZ Builders,03-11-2021,109306
3034,Maharashtra,Constituency_222,MP_Name_222,MH/989/2021-2022/51202 - Construction of Drinking Water facility,National Infra Corp,18-09-2024,412559
3035,Maharashtra,Constituency_222,MP_Name_222,MH/989/2021-2022/51202 - Construction of Drinking Water facility,XYZ Builders,31-01-2023,357415
3036,Maharashtra,Constituency_222,MP_Name_222,MH/989/2021-2022/51202 - Construction of Drinking Water facility,Rural Works Dept,19-02-2024,482601
3037,Maharashtra,Constituency_222,MP_Name_222,MH/989/2021-2022/51202 - Construction of Drinking Water facility,Shree Constructions,04-01-2024,163021
3038,Madhya Pradesh,Constituency_223,MP_Name_223,MP/794/2021-2022/51203 - Construction of Drinking Water facility,Rural Works Dept,26-06-2024,73774
3039,Madhya Pradesh,Constituency_223,MP_Name_223,MP/794/2021-2022/51203 - Construction of Drinking Water facility,BuildWell Pvt Ltd,30-10-2022,313280
3040,Madhya Pradesh,Constituency_223,MP_Name_223,MP/982/2022-2023/51204 - Construction of Education facility,ABC Constructions,22-12-2021,462994
3041,Madhya Pradesh,Constituency_223,MP_Name_223,MP/982/2022-2023/51204 - Construction of Education facility,State PWD,30-01-2024,294686
3042,Madhya Pradesh,Constituency_223,MP_Name_223,MP/982/2022-2023/51204 - Construction of Education facility,ABC Constructions,28-06-2021,232207
3043,Madhya Pradesh,Constituency_223,MP_Name_223,MP/169/2022-2023/51205 - Construction of Roads facility,XYZ Builders,05-05-2021,399936
3044,Madhya Pradesh,Constituency_223,MP_Name_223,MP/169/2022-2023/51205 - Construction of Roads facility,BuildWell Pvt Ltd,05-04-2023,141156
3045,Madhya Pradesh,Constituency_223,MP_Name_223,MP/169/2022-2023/51205 - Construction of Roads facility,BuildWell Pvt Ltd,27-08-2024,184617
3046,Madhya Pradesh,Constituency_223,MP_Name_223,MP/361/2021-2022/51206 - Construction of Education facility,XYZ Builders,03-10-2024,318459
3047,Madhya Pradesh,Constituency_223,MP_Name_223,MP/125/2021-2022/51207 - Construction of Sanitation facility,XYZ Builders,22-07-2023,410942
3048,Madhya Pradesh,Constituency_223,MP_Name_223,MP/125/2021-2022/51207 - Construction of Sanitation facility,Rural Works Dept,12-09-2021,99122
3049,Madhya Pradesh,Constituency_223,MP_Name_223,MP/125/2021-2022/51207 - Construction of Sanitation facility,BuildWell Pvt Ltd,05-01-2023,450852
3050,Madhya Pradesh,Constituency_223,MP_Name_223,MP/125/2021-2022/51207 - Construction of Sanitation facility,State PWD,07-03-2024,416834
3051,Madhya Pradesh,Constituency_223,MP_Name_223,MP/361/2023-2024/51208 - Construction of Sanitation facility,National Infra Corp,10-05-2024,414437
3052,Madhya Pradesh,Constituency_223,MP_Name_223,MP/361/2023-2024/51208 - Construction of Sanitation facility,XYZ Builders,08-09-2024,346026
3053,Uttar Pradesh,Constituency_224,MP_Name_224,UP/601/2023-2024/51209 - Construction of Roads facility,National Infra Corp,10-06-2022,452722
3054,Uttar Pradesh,Constituency_224,MP_Name_224,UP/601/2023-2024/51209 - Construction of Roads facility,State PWD,23-05-2023,260072
3055,Uttar Pradesh,Constituency_224,MP_Name_224,UP/601/2023-2024/51209 - Construction of Roads facility,Shree Constructions,19-05-2021,448461
3056,Uttar Pradesh,Constituency_224,MP_Name_224,UP/450/2022-2023/51210 - Construction of Electricity facility,ABC Constructions,28-06-2023,292073
3057,Uttar Pradesh,Constituency_224,MP_Name_224,UP/973/2021-2022/51211 - Construction of Sanitation facility,Rural Works Dept,15-11-2021,471772
3058,Uttar Pradesh,Constituency_224,MP_Name_224,UP/973/2021-2022/51211 - Construction of Sanitation facility,XYZ Builders,26-07-2024,360046
3059,Uttar Pradesh,Constituency_224,MP_Name_224,UP/973/2021-2022/51211 - Construction of Sanitation facility,Rural Works Dept,29-10-2023,484832
3060,Gujarat,Constituency_225,MP_Name_225,GJ/211/2021-2022/51212 - Construction of Electricity facility,State PWD,23-08-2023,381792
3061,Gujarat,Constituency_225,MP_Name_225,GJ/211/2021-2022/51212 - Construction of Electricity facility,Global Infra Ltd,25-01-2022,220953
3062,Gujarat,Constituency_225,MP_Name_225,GJ/644/2023-2024/51213 - Construction of Education facility,State PWD,15-12-2021,157549
3063,Gujarat,Constituency_225,MP_Name_225,GJ/644/2023-2024/51213 - Construction of Education facility,XYZ Builders,11-03-2022,497498
3064,Gujarat,Constituency_225,MP_Name_225,GJ/644/2023-2024/51213 - Construction of Education facility,National Infra Corp,31-08-2021,392345
3065,Gujarat,Constituency_225,MP_Name_225,GJ/644/2023-2024/51213 - Construction of Education facility,National Infra Corp,15-07-2021,298475
3066,Gujarat,Constituency_225,MP_Name_225,GJ/195/2021-2022/51214 - Construction of Sanitation facility,ABC Constructions,21-08-2023,314785
3067,Gujarat,Constituency_225,MP_Name_225,GJ/195/2021-2022/51214 - Construction of Sanitation facility,Global Infra Ltd,18-02-2023,483736
3068,Gujarat,Constituency_225,MP_Name_225,GJ/625/2022-2023/51215 - Construction of Drinking Water facility,Rural Works Dept,14-09-2022,425387
3069,Gujarat,Constituency_225,MP_Name_225,GJ/625/2022-2023/51215 - Construction of Drinking Water facility,XYZ Builders,28-09-2022,443620
3070,Gujarat,Constituency_225,MP_Name_225,GJ/625/2022-2023/51215 - Construction of Drinking Water facility,ABC Constructions,13-07-2022,492312
3071,Gujarat,Constituency_225,MP_Name_225,GJ/748/2021-2022/51216 - Construction of Electricity facility,State PWD,22-02-2024,468169
3072,Gujarat,Constituency_225,MP_Name_225,GJ/748/2021-2022/51216 - Construction of Electricity facility,Rural Works Dept,19-01-2021,336646
3073,Gujarat,Constituency_225,MP_Name_225,GJ/748/2021-2022/51216 - Construction of Electricity facility,National Infra Corp,24-11-2023,168476
3074,Gujarat,Constituency_225,MP_Name_225,GJ/737/2023-2024/51217 - Construction of Sanitation facility,ABC Constructions,08-05-2024,279094
3075,Rajasthan,Constituency_226,MP_Name_226,RJ/695/2022-2023/51218 - Construction of Roads facility,Global Infra Ltd,08-10-2022,239116
3076,Rajasthan,Constituency_226,MP_Name_226,RJ/270/2021-2022/51219 - Construction of Education facility,National Infra Corp,06-12-2021,444794
3077,Rajasthan,Constituency_226,MP_Name_226,RJ/270/2021-2022/51219 - Construction of Education facility,State PWD,20-09-2024,256362
3078,Rajasthan,Constituency_226,MP_Name_226,RJ/270/2021-2022/51219 - Construction of Education facility,National Infra Corp,06-07-2021,238512
3079,Rajasthan,Constituency_226,MP_Name_226,RJ/849/2021-2022/51220 - Construction of Health facility,BuildWell Pvt Ltd,28-10-2024,460150
3080,Rajasthan,Constituency_226,MP_Name_226,RJ/849/2021-2022/51220 - Construction of Health facility,BuildWell Pvt Ltd,16-11-2024,376736
3081,Rajasthan,Constituency_226,MP_Name_226,RJ/779/2023-2024/51221 - Construction of Electricity facility,ABC Constructions,04-01-2021,149784
